-14.0444444444444	-1.45168539325843
-13.1555555555556	-1.37977528089888
-12.1777777777778	-1.29887640449438
-11.1111111111111	-1.19550561797753
-9.95555555555555	-1.08314606741573
-8.08888888888889	-0.862921348314607
-6.04444444444444	-0.651685393258427
-4.97777777777778	-0.543820224719101
-3.82222222222222	-0.42247191011236
-2.93333333333333	-0.319101123595506
-1.77777777777778	-0.215730337078652
-0.8	-0.107865168539326
0.0888888888888889	-0.0134831460674157
2.04444444444444	0.21123595505618
4.08888888888889	0.435955056179775
6.13333333333333	0.647191011235955
8	0.871910112359551
10.1333333333333	1.10112359550562
11.2888888888889	1.2
12.4444444444444	1.26292134831461
13.5111111111111	1.36179775280899
14.9333333333333	1.48314606741573
16.3555555555556	1.4876404494382
16.5333333333333	1.38876404494382
17.2444444444444	1.28988764044944
