-14.5714285714286	-0.717017828200973
-12.3896103896104	-0.783144246353323
-10.2077922077922	-0.674230145867099
-8.25974025974026	-0.456401944894652
-6.07792207792208	-0.242463533225284
-3.97402597402598	-0.0401944894651541
-1.94805194805195	0.181523500810373
-4.4293573138292e-15	0.39935170178282
2.18181818181818	0.60162074554295
4.05194805194805	0.819448946515397
6	1.01393841166937
7.87012987012987	1.18508914100486
9.89610389610389	1.3484602917342
12	1.45737439222042
13.2467532467532	1.53128038897893
14.2597402597403	1.50405186385737
15.5064935064935	1.45737439222042
