-15.2657004830918	-1.0495154185022
-14.3381642512077	-1.1231718061674
-13.4106280193237	-1.08052863436123
-12.1739130434783	-1.03013215859031
-10.0096618357488	-0.824669603524229
-8.30917874396135	-0.665726872246696
-6.14492753623188	-0.437004405286344
-3.82608695652173	-0.235418502202643
-1.89371980676328	0.00493392070484574
0.19323671497585	0.218149779735683
2.1256038647343	0.404229074889868
4.1352657004831	0.605814977973568
5.99033816425121	0.830660792951542
7.92270531400967	1.06325991189427
10.0869565217391	1.23383259911894
12.1739130434783	1.41215859030837
14.1835748792271	1.55947136563877
16.3478260869565	1.57885462555066
18.2028985507246	1.52458149779736
